c,S,patience,rho,H_visits,C_visits,H_late_share,C_late_share,eps,kappa,theta_prime,eps_linear,relax_H,relax_C,H_kpi,C_kpi,H_lost_min,C_lost_min
2,16.0,logn30,0.8,1.2068095720858296,1.3469547213717004,0.23490680884079249,0.0,0.5965989235367536,0.24628276251122494,0.37693023598191855,0.6533908373512365,2.047356572062793,2.653010834736989,0.3660199514022483,0.2575845467309932,12.490004902486774,4.451369592256134
2,16.0,logn30,0.9,1.365089005825575,1.5914247586489327,0.3689602795339464,0.0,0.6134420569857946,0.14971497202005982,0.201043238820978,0.7446904103717499,3.557640388968158,4.974054366933799,0.5377299811418415,0.3716322467868558,19.596775699130554,6.223197918640065
2,16.0,logn30,0.95,1.541346549995137,1.8645836239322988,0.4912759985094189,2.0701036706286522e-16,0.6579541335581137,0.09375798648024924,0.10351839210023589,0.905713318938187,6.541347445238364,9.660119131600402,0.6699483308979501,0.463687234423384,26.704737660512706,7.672420689749648
2,16.0,logn30,0.97,1.6781544230391547,2.0791293198010528,0.5707854627504717,1.1541486210081846e-16,0.7024966873362556,0.0672136076134844,0.06270986943852054,1.071818650162862,10.46725536758878,15.94645322903087,0.7442341828875221,0.5190294367568788,31.861883349522166,8.55531271332941
2,16.0,logn30,0.99,1.9825933951494759,2.5663387352032463,0.7093077444436784,0.0,0.8229789462000184,0.03358122991035503,0.02097846551145271,1.6007476758498917,29.771497767305128,47.667928784117954,0.8533777746523739,0.6103398252605173,42.62795552863805,10.018551907999107
2,16.0,logn30,0.995,2.1778668119298086,2.886022167877133,0.775614963435742,0.0,0.9130243604512327,0.02190454137165365,0.010452724153588286,2.0955820750453937,58.37849906587255,95.66884051529365,0.8969702668064303,0.6535023150097394,49.19049671731587,10.701706888230442
2,16.0,logn30,0.999,2.6325380746536418,3.6500151034939785,0.8803018119931475,0.0,1.1558274843676648,0.008293350685412086,0.002063070018511039,4.019907521799755,284.3428295756355,484.71452302996835,0.9545312604747032,0.726028530938749,63.86746550058482,11.807064412990243
2,16.0,logn30cv15,0.8,1.368436998737601,1.4645377253185892,0.14343422197010663,0.0,0.6699985907199791,0.22592414665643995,0.3185412901137785,0.7092460339309324,2.671379694671739,3.139310447455066,0.3740553793707122,0.3171906856940381,9.716494825567507,3.570395934342574
2,16.0,logn30cv15,0.9,1.6072532844029128,1.7763665832118376,0.24531491815365586,0.0,0.6893722570227006,0.12833399058084694,0.1645538652528544,0.7798904655545356,4.849798901958419,6.07703743976718,0.5304504341848613,0.4370531344989015,15.768091955981665,5.157042238384489
2,16.0,logn30cv15,0.95,1.8644569703054301,2.123243813896724,0.35286724193004176,0.0,0.7333830201291393,0.07521327053118253,0.08321783089276456,0.9038119562152875,9.081067614814074,12.016655436364488,0.6529108644626179,0.5290225298409178,22.232259645361577,6.530592439959508
2,16.0,logn30cv15,0.97,2.0606551612189405,2.3955225298238956,0.43087106778745826,0.0,0.7771869444019845,0.05154150081059136,0.05001016008757867,1.0306205923022638,14.591716533867821,19.995936790619808,0.7238116580962123,0.5825545418378866,27.156015157680912,7.403704098440143
2,16.0,logn30cv15,0.99,2.4901164265154856,3.0141673420300585,0.5838048441483621,-1.6731989915974902e-16,0.8976474257918214,0.02369481099747574,0.01658123300787065,1.4290138125571528,41.310696049250645,60.30914585937786,0.8328611660804808,0.6682334168857079,37.97079630306685,8.919741010537255
2,16.0,logn30cv15,0.995,2.7613644203000556,3.4203693403259887,0.6656966768952793,0.0,0.9899477388101805,0.01480902666925996,0.008241626026410556,1.796857394621396,80.39482577964033,121.3352798095266,0.8789354564551126,0.7076339130368031,44.85043448356539,9.661740943262211
2,16.0,logn30cv15,0.999,3.3817890646688378,4.391415994879386,0.8088402178162236,0.0,1.2482402679436813,0.005209182763216932,0.0016239274809685049,3.2077680957219794,383.2468334701676,615.7910446860587,0.9434737712706823,0.7722830173306173,60.770585133307144,10.91908908988482
4,8.0,exp30,0.8,1.1049552772845657,1.1108051091870836,0.01773549695747907,-1.2332414080907613e-16,0.32983749576022214,0.20287842095759315,0.6124691362497312,0.3312467664899125,1.5867430910855531,1.6327353344254967,0.11103686887994035,0.09975207016123089,3.1486582458676846,2.454233384492147
4,8.0,exp30,0.9,1.1957376533941542,1.2106964181981672,0.055560913840705835,0.0,0.2692317992986957,0.10526364724023697,0.38359892169188436,0.2744106964012459,2.4464947968254807,2.6068894969502114,0.21016195862155762,0.17402910839675112,5.872129878480329,4.162963168458698
4,8.0,exp30,0.95,1.2949635297559003,1.3230806120121477,0.11652082644230365,0.0,0.24130520795928054,0.05622364490599972,0.22183742627684716,0.2534452632705634,4.06720442675801,4.507805633987236,0.31775748640254686,0.24418815382745673,8.84890649263265,5.727183513278484
4,8.0,exp30,0.97,1.3698101677654682,1.4099818136197038,0.1732718981775323,1.5653942737833312e-16,0.23184166778779244,0.03606087510649129,0.14336917277005334,0.25152460888038,6.1123702599094925,6.975000139003926,0.3964652027871235,0.29077099410750473,11.094305822372698,6.738402138497722
4,8.0,exp30,0.99,1.5289780018368486,1.6010876803227907,0.31434532000124016,0.0,0.2293963800245462,0.014518036575217507,0.05293654469396163,0.27425357395632116,15.601188811573095,18.89054160563806,0.5515601407116099,0.3754245864921071,15.869341119991056,8.498147865787455
4,8.0,exp30,0.995,1.6259293428192714,1.7219240963578957,0.4068769890370506,1.9117197784334024e-16,0.23593065256851614,0.008401136050460526,0.027534307765930802,0.30511520833857886,28.989068741545363,36.318327248355104,0.6352098487044293,0.4192543085289676,18.777881455862836,9.353391849371206
4,8.0,exp30,0.999,1.8382845105232037,1.9990387494214048,0.6026554272969252,0.0,0.2667432028600952,0.0025128950916489456,0.00580535092914632,0.43285843049258493,128.32017903650464,172.25487523577564,0.7838503395810121,0.49975957179947783,25.148536628546907,10.781985514536549
4,8.0,logn30,0.8,1.025189629802511,1.0413795811867694,0.05885973658570754,-2.312327176816108e-16,0.27505986814405337,0.20988284945174668,0.7541330291834478,0.27831011417044205,1.2154748896592331,1.326025994489022,0.08198421437837755,0.039735349083388716,4.454017097752814,3.330320075323022
4,8.0,logn30,0.9,1.067704382456618,1.1021504185459399,0.1549991484429664,1.2236327712699556e-16,0.2222337118322735,0.11621136528019749,0.4961890334862381,0.23420784708540043,1.7248207607912107,2.0153609461579025,0.2085816397860789,0.09268282879273904,8.26244241015475,5.441584505288201
4,8.0,logn30,0.95,1.1237044181084501,1.1788879978915632,0.2708256780269704,0.0,0.2037605155653577,0.06732049875505368,0.2920596134631045,0.2305025948531504,2.775521636222959,3.4239585136146484,0.351097752912229,0.15174299696960458,12.061546198067974,7.189301229807967
4,8.0,logn30,0.97,1.169566912933241,1.2411287134940527,0.35712094788545645,0.0,0.20038533439311007,0.04590013304093572,0.18937550731925787,0.24237629084502033,4.1462981112696236,5.280513906764903,0.4503272578888021,0.19428179436379522,14.697077320907706,8.234419891762172
